draw_id,draw_date,prize_class,match_code,description_en,short_label,winners,payout_eur,total_paid_eur
265,2017-04-14,2,5+1,Match 5 + 1 Euro number,5 + 1,3,821662.0,2464986.0
265,2017-04-14,3,5+0,Match 5 + 0 Euro numbers,5 + 0,10,86999.5,869995.0
265,2017-04-14,4,4+2,Match 4 + 2 Euro numbers,4 + 2,56,5178.5,289996.0
265,2017-04-14,5,4+1,Match 4 + 1 Euro number,4 + 1,1009,258.6,260927.4
265,2017-04-14,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1958,103.6,202848.8
265,2017-04-14,7,3+2,Match 3 + 2 Euro numbers,3 + 2,2708,64.2,173853.6
265,2017-04-14,8,2+2,Match 2 + 2 Euro numbers,2 + 2,39240,22.9,898596.0
265,2017-04-14,9,3+1,Match 3 + 1 Euro number,3 + 1,48409,17.9,866521.1
265,2017-04-14,10,3+0,Match 3 + 0 Euro numbers,3 + 0,85379,14.6,1246533.4
265,2017-04-14,11,1+2,Match 1 + 2 Euro numbers,1 + 2,206245,10.9,2248070.5
265,2017-04-14,12,2+1,Match 2 + 1 Euro number,2 + 1,668674,8.2,5483126.8
266,2017-04-21,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
266,2017-04-21,2,5+1,Match 5 + 1 Euro number,5 + 1,4,322331.5,1289326.0
266,2017-04-21,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,151685.4,455056.2
266,2017-04-21,4,4+2,Match 4 + 2 Euro numbers,4 + 2,24,6320.2,151684.8
266,2017-04-21,5,4+1,Match 4 + 1 Euro number,4 + 1,465,293.5,136477.5
266,2017-04-21,6,4+0,Match 4 + 0 Euro numbers,4 + 0,753,141.0,106173.0
266,2017-04-21,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1324,68.7,90958.8
266,2017-04-21,8,2+2,Match 2 + 2 Euro numbers,2 + 2,19705,23.8,468979.0
266,2017-04-21,9,3+1,Match 3 + 1 Euro number,3 + 1,21422,21.2,454146.4
266,2017-04-21,10,3+0,Match 3 + 0 Euro numbers,3 + 0,36168,18.0,651024.0
266,2017-04-21,11,1+2,Match 1 + 2 Euro numbers,1 + 2,110529,10.7,1182660.3
266,2017-04-21,12,2+1,Match 2 + 1 Euro number,2 + 1,331983,8.7,2888252.1
267,2017-04-28,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
267,2017-04-28,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
267,2017-04-28,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,160523.0,481569.0
267,2017-04-28,4,4+2,Match 4 + 2 Euro numbers,4 + 2,33,4864.3,160521.9
267,2017-04-28,5,4+1,Match 4 + 1 Euro number,4 + 1,444,325.3,144433.2
267,2017-04-28,6,4+0,Match 4 + 0 Euro numbers,4 + 0,704,159.6,112358.4
267,2017-04-28,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1640,58.7,96268.0
267,2017-04-28,8,2+2,Match 2 + 2 Euro numbers,2 + 2,26095,19.7,514071.5
267,2017-04-28,9,3+1,Match 3 + 1 Euro number,3 + 1,23479,19.7,462536.3
267,2017-04-28,10,3+0,Match 3 + 0 Euro numbers,3 + 0,36627,18.8,688587.6
267,2017-04-28,11,1+2,Match 1 + 2 Euro numbers,1 + 2,153811,8.1,1245869.1
267,2017-04-28,12,2+1,Match 2 + 1 Euro number,2 + 1,373448,8.1,3024928.8
268,2017-05-05,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
268,2017-05-05,2,5+1,Match 5 + 1 Euro number,5 + 1,2,1374940.8,2749881.6
268,2017-05-05,3,5+0,Match 5 + 0 Euro numbers,5 + 0,1,488977.2,488977.2
268,2017-05-05,4,4+2,Match 4 + 2 Euro numbers,4 + 2,30,5433.0,162990.0
268,2017-05-05,5,4+1,Match 4 + 1 Euro number,4 + 1,637,230.2,146637.4
268,2017-05-05,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1049,108.7,114026.3
268,2017-05-05,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1625,60.1,97662.5
268,2017-05-05,8,2+2,Match 2 + 2 Euro numbers,2 + 2,24244,20.8,504275.2
268,2017-05-05,9,3+1,Match 3 + 1 Euro number,3 + 1,28311,17.2,486949.2
268,2017-05-05,10,3+0,Match 3 + 0 Euro numbers,3 + 0,47168,14.8,698086.4
268,2017-05-05,11,1+2,Match 1 + 2 Euro numbers,1 + 2,126364,10.0,1263640.0
268,2017-05-05,12,2+1,Match 2 + 1 Euro number,2 + 1,397780,7.8,3102684.0
269,2017-05-12,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
269,2017-05-12,2,5+1,Match 5 + 1 Euro number,5 + 1,2,731856.1,1463712.2
269,2017-05-12,3,5+0,Match 5 + 0 Euro numbers,5 + 0,9,57400.4,516603.6
269,2017-05-12,4,4+2,Match 4 + 2 Euro numbers,4 + 2,36,4783.3,172198.8
269,2017-05-12,5,4+1,Match 4 + 1 Euro number,4 + 1,663,233.7,154943.1
269,2017-05-12,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1081,111.5,120531.5
269,2017-05-12,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1394,74.1,103295.4
269,2017-05-12,8,2+2,Match 2 + 2 Euro numbers,2 + 2,20090,26.5,532385.0
269,2017-05-12,9,3+1,Match 3 + 1 Euro number,3 + 1,28158,18.3,515291.4
269,2017-05-12,10,3+0,Match 3 + 0 Euro numbers,3 + 0,52004,14.2,738456.8
269,2017-05-12,11,1+2,Match 1 + 2 Euro numbers,1 + 2,109929,12.2,1341133.8
269,2017-05-12,12,2+1,Match 2 + 1 Euro number,2 + 1,395666,8.3,3284027.8
270,2017-05-19,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
270,2017-05-19,2,5+1,Match 5 + 1 Euro number,5 + 1,3,516438.4,1549315.2
270,2017-05-19,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,136704.2,546816.8
270,2017-05-19,4,4+2,Match 4 + 2 Euro numbers,4 + 2,35,5207.7,182269.5
270,2017-05-19,5,4+1,Match 4 + 1 Euro number,4 + 1,586,279.9,164021.4
270,2017-05-19,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1038,122.9,127570.2
270,2017-05-19,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1694,64.5,109263.0
270,2017-05-19,8,2+2,Match 2 + 2 Euro numbers,2 + 2,26386,21.4,564660.4
270,2017-05-19,9,3+1,Match 3 + 1 Euro number,3 + 1,26633,20.5,545976.5
270,2017-05-19,10,3+0,Match 3 + 0 Euro numbers,3 + 0,46915,16.7,783480.5
270,2017-05-19,11,1+2,Match 1 + 2 Euro numbers,1 + 2,147145,9.6,1412592.0
270,2017-05-19,12,2+1,Match 2 + 1 Euro number,2 + 1,393777,8.8,3465237.6
271,2017-05-26,1,5+2,Match 5 + 2 Euro numbers,5 + 2,1,50270035.2,50270035.2
271,2017-05-26,2,5+1,Match 5 + 1 Euro number,5 + 1,7,228137.0,1596959.0
271,2017-05-26,3,5+0,Match 5 + 0 Euro numbers,5 + 0,37,15233.3,563632.1
271,2017-05-26,4,4+2,Match 4 + 2 Euro numbers,4 + 2,34,5525.8,187877.2
271,2017-05-26,5,4+1,Match 4 + 1 Euro number,4 + 1,952,177.6,169075.2
271,2017-05-26,6,4+0,Match 4 + 0 Euro numbers,4 + 0,2027,64.8,131349.6
271,2017-05-26,7,3+2,Match 3 + 2 Euro numbers,3 + 2,2077,54.2,112573.4
271,2017-05-26,8,2+2,Match 2 + 2 Euro numbers,2 + 2,25241,23.0,580543.0
271,2017-05-26,9,3+1,Match 3 + 1 Euro number,3 + 1,37604,14.9,560299.6
271,2017-05-26,10,3+0,Match 3 + 0 Euro numbers,3 + 0,79479,11.2,890164.8
271,2017-05-26,11,1+2,Match 1 + 2 Euro numbers,1 + 2,123361,11.2,1381643.2
271,2017-05-26,12,2+1,Match 2 + 1 Euro number,2 + 1,457728,7.8,3570278.4
272,2017-06-02,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
272,2017-06-02,2,5+1,Match 5 + 1 Euro number,5 + 1,4,304941.1,1219764.4
272,2017-06-02,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,143501.7,430505.1
272,2017-06-02,4,4+2,Match 4 + 2 Euro numbers,4 + 2,26,5519.2,143499.2
272,2017-06-02,5,4+1,Match 4 + 1 Euro number,4 + 1,496,260.3,129108.8
272,2017-06-02,6,4+0,Match 4 + 0 Euro numbers,4 + 0,962,104.4,100432.8
272,2017-06-02,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1418,60.7,86072.6
272,2017-06-02,8,2+2,Match 2 + 2 Euro numbers,2 + 2,19710,22.5,443475.0
272,2017-06-02,9,3+1,Match 3 + 1 Euro number,3 + 1,23072,18.6,429139.2
272,2017-06-02,10,3+0,Match 3 + 0 Euro numbers,3 + 0,43044,14.3,615529.2
272,2017-06-02,11,1+2,Match 1 + 2 Euro numbers,1 + 2,105111,10.6,1114176.6
272,2017-06-02,12,2+1,Match 2 + 1 Euro number,2 + 1,329736,8.3,2736808.8
273,2017-06-09,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
273,2017-06-09,2,5+1,Match 5 + 1 Euro number,5 + 1,5,246729.0,1233645.0
273,2017-06-09,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,108851.0,435404.0
273,2017-06-09,4,4+2,Match 4 + 2 Euro numbers,4 + 2,52,2791.0,145132.0
273,2017-06-09,5,4+1,Match 4 + 1 Euro number,4 + 1,579,225.5,130564.5
273,2017-06-09,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1024,99.2,101580.8
273,2017-06-09,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1973,44.1,87009.3
273,2017-06-09,8,2+2,Match 2 + 2 Euro numbers,2 + 2,27988,16.2,453405.6
273,2017-06-09,9,3+1,Match 3 + 1 Euro number,3 + 1,26511,16.2,429478.2
273,2017-06-09,10,3+0,Match 3 + 0 Euro numbers,3 + 0,44695,13.9,621260.5
273,2017-06-09,11,1+2,Match 1 + 2 Euro numbers,1 + 2,139980,8.0,1119840.0
273,2017-06-09,12,2+1,Match 2 + 1 Euro number,2 + 1,377151,7.3,2753202.3
274,2017-06-16,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
274,2017-06-16,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
274,2017-06-16,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,152034.9,456104.7
274,2017-06-16,4,4+2,Match 4 + 2 Euro numbers,4 + 2,29,5242.5,152032.5
274,2017-06-16,5,4+1,Match 4 + 1 Euro number,4 + 1,484,282.7,136826.8
274,2017-06-16,6,4+0,Match 4 + 0 Euro numbers,4 + 0,761,139.8,106387.8
274,2017-06-16,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1470,62.0,91140.0
274,2017-06-16,8,2+2,Match 2 + 2 Euro numbers,2 + 2,22457,20.9,469351.3
274,2017-06-16,9,3+1,Match 3 + 1 Euro number,3 + 1,23046,19.7,454006.2
274,2017-06-16,10,3+0,Match 3 + 0 Euro numbers,3 + 0,38512,16.9,650852.8
274,2017-06-16,11,1+2,Match 1 + 2 Euro numbers,1 + 2,119867,9.8,1174696.6
274,2017-06-16,12,2+1,Match 2 + 1 Euro number,2 + 1,353043,8.2,2894952.6
275,2017-06-23,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
275,2017-06-23,2,5+1,Match 5 + 1 Euro number,5 + 1,5,531211.9,2656059.5
275,2017-06-23,3,5+0,Match 5 + 0 Euro numbers,5 + 0,8,60165.9,481327.2
275,2017-06-23,4,4+2,Match 4 + 2 Euro numbers,4 + 2,74,2168.1,160439.4
275,2017-06-23,5,4+1,Match 4 + 1 Euro number,4 + 1,982,147.0,144354.0
275,2017-06-23,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1468,76.5,112302.0
275,2017-06-23,7,3+2,Match 3 + 2 Euro numbers,3 + 2,2130,45.1,96063.0
275,2017-06-23,8,2+2,Match 2 + 2 Euro numbers,2 + 2,27228,18.2,495549.6
275,2017-06-23,9,3+1,Match 3 + 1 Euro number,3 + 1,34991,13.7,479376.7
275,2017-06-23,10,3+0,Match 3 + 0 Euro numbers,3 + 0,55555,12.4,688882.0
275,2017-06-23,11,1+2,Match 1 + 2 Euro numbers,1 + 2,131322,9.5,1247559.0
275,2017-06-23,12,2+1,Match 2 + 1 Euro number,2 + 1,443683,6.9,3061412.7
276,2017-06-30,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
276,2017-06-30,2,5+1,Match 5 + 1 Euro number,5 + 1,5,299394.5,1496972.5
276,2017-06-30,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,176114.4,528343.2
276,2017-06-30,4,4+2,Match 4 + 2 Euro numbers,4 + 2,62,2840.5,176111.0
276,2017-06-30,5,4+1,Match 4 + 1 Euro number,4 + 1,979,161.9,158500.1
276,2017-06-30,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1370,89.9,123163.0
276,2017-06-30,7,3+2,Match 3 + 2 Euro numbers,3 + 2,2652,39.8,105549.6
276,2017-06-30,8,2+2,Match 2 + 2 Euro numbers,2 + 2,35181,15.5,545305.5
276,2017-06-30,9,3+1,Match 3 + 1 Euro number,3 + 1,35030,15.0,525450.0
276,2017-06-30,10,3+0,Match 3 + 0 Euro numbers,3 + 0,55131,13.7,755294.7
276,2017-06-30,11,1+2,Match 1 + 2 Euro numbers,1 + 2,181195,7.5,1358962.5
276,2017-06-30,12,2+1,Match 2 + 1 Euro number,2 + 1,457968,7.3,3343166.4
277,2017-07-07,1,5+2,Match 5 + 2 Euro numbers,5 + 2,1,46505018.6,46505018.6
277,2017-07-07,2,5+1,Match 5 + 1 Euro number,5 + 1,2,801352.6,1602705.2
277,2017-07-07,3,5+0,Match 5 + 0 Euro numbers,5 + 0,7,80808.6,565660.2
277,2017-07-07,4,4+2,Match 4 + 2 Euro numbers,4 + 2,35,5387.2,188552.0
277,2017-07-07,5,4+1,Match 4 + 1 Euro number,4 + 1,618,274.5,169641.0
277,2017-07-07,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1195,110.4,131928.0
277,2017-07-07,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1717,65.8,112978.6
277,2017-07-07,8,2+2,Match 2 + 2 Euro numbers,2 + 2,24274,24.0,582576.0
277,2017-07-07,9,3+1,Match 3 + 1 Euro number,3 + 1,29804,18.9,563295.6
277,2017-07-07,10,3+0,Match 3 + 0 Euro numbers,3 + 0,57691,14.0,807674.0
277,2017-07-07,11,1+2,Match 1 + 2 Euro numbers,1 + 2,128063,11.4,1459918.2
277,2017-07-07,12,2+1,Match 2 + 1 Euro number,2 + 1,434928,8.2,3566409.6
278,2017-07-14,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
278,2017-07-14,2,5+1,Match 5 + 1 Euro number,5 + 1,3,410780.7,1232342.1
278,2017-07-14,3,5+0,Match 5 + 0 Euro numbers,5 + 0,10,43494.4,434944.0
278,2017-07-14,4,4+2,Match 4 + 2 Euro numbers,4 + 2,23,6303.5,144980.5
278,2017-07-14,5,4+1,Match 4 + 1 Euro number,4 + 1,695,187.7,130451.5
278,2017-07-14,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1145,88.6,101447.0
278,2017-07-14,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1065,81.6,86904.0
278,2017-07-14,8,2+2,Match 2 + 2 Euro numbers,2 + 2,15185,29.5,447957.5
278,2017-07-14,9,3+1,Match 3 + 1 Euro number,3 + 1,26137,16.6,433874.2
278,2017-07-14,10,3+0,Match 3 + 0 Euro numbers,3 + 0,44402,14.2,630508.4
278,2017-07-14,11,1+2,Match 1 + 2 Euro numbers,1 + 2,78965,14.2,1121303.0
278,2017-07-14,12,2+1,Match 2 + 1 Euro number,2 + 1,362473,7.6,2754794.8
279,2017-07-21,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
279,2017-07-21,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
279,2017-07-21,3,5+0,Match 5 + 0 Euro numbers,5 + 0,5,88165.8,440829.0
279,2017-07-21,4,4+2,Match 4 + 2 Euro numbers,4 + 2,28,5247.9,146941.2
279,2017-07-21,5,4+1,Match 4 + 1 Euro number,4 + 1,528,250.4,132211.2
279,2017-07-21,6,4+0,Match 4 + 0 Euro numbers,4 + 0,763,134.8,102852.4
279,2017-07-21,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1270,69.4,88138.0
279,2017-07-21,8,2+2,Match 2 + 2 Euro numbers,2 + 2,18132,25.1,455113.2
279,2017-07-21,9,3+1,Match 3 + 1 Euro number,3 + 1,24492,17.9,438406.8
279,2017-07-21,10,3+0,Match 3 + 0 Euro numbers,3 + 0,36992,17.0,628864.0
279,2017-07-21,11,1+2,Match 1 + 2 Euro numbers,1 + 2,96725,11.8,1141355.0
279,2017-07-21,12,2+1,Match 2 + 1 Euro number,2 + 1,372536,7.5,2794020.0
280,2017-07-28,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
280,2017-07-28,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
280,2017-07-28,3,5+0,Match 5 + 0 Euro numbers,5 + 0,6,77163.8,462982.8
280,2017-07-28,4,4+2,Match 4 + 2 Euro numbers,4 + 2,36,4286.8,154324.8
280,2017-07-28,5,4+1,Match 4 + 1 Euro number,4 + 1,546,254.3,138847.8
280,2017-07-28,6,4+0,Match 4 + 0 Euro numbers,4 + 0,869,124.3,108016.7
280,2017-07-28,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1356,68.2,92479.2
280,2017-07-28,8,2+2,Match 2 + 2 Euro numbers,2 + 2,20547,23.2,476690.4
280,2017-07-28,9,3+1,Match 3 + 1 Euro number,3 + 1,23358,19.8,462488.4
280,2017-07-28,10,3+0,Match 3 + 0 Euro numbers,3 + 0,41191,16.1,663175.1
280,2017-07-28,11,1+2,Match 1 + 2 Euro numbers,1 + 2,113707,10.5,1193923.5
280,2017-07-28,12,2+1,Match 2 + 1 Euro number,2 + 1,341571,8.6,2937510.6
281,2017-08-04,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
281,2017-08-04,2,5+1,Match 5 + 1 Euro number,5 + 1,0,0.0,0.0
281,2017-08-04,3,5+0,Match 5 + 0 Euro numbers,5 + 0,2,248969.3,497938.6
281,2017-08-04,4,4+2,Match 4 + 2 Euro numbers,4 + 2,29,5723.4,165978.6
281,2017-08-04,5,4+1,Match 4 + 1 Euro number,4 + 1,494,302.3,149336.2
281,2017-08-04,6,4+0,Match 4 + 0 Euro numbers,4 + 0,851,136.5,116161.5
281,2017-08-04,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1694,58.7,99437.8
281,2017-08-04,8,2+2,Match 2 + 2 Euro numbers,2 + 2,25616,20.0,512320.0
281,2017-08-04,9,3+1,Match 3 + 1 Euro number,3 + 1,24874,20.0,497480.0
281,2017-08-04,10,3+0,Match 3 + 0 Euro numbers,3 + 0,41586,17.1,711120.6
281,2017-08-04,11,1+2,Match 1 + 2 Euro numbers,1 + 2,142830,9.0,1285470.0
281,2017-08-04,12,2+1,Match 2 + 1 Euro number,2 + 1,368899,8.5,3135641.5
282,2017-08-11,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
282,2017-08-11,2,5+1,Match 5 + 1 Euro number,5 + 1,2,2737236.6,5474473.2
282,2017-08-11,3,5+0,Match 5 + 0 Euro numbers,5 + 0,4,132604.1,530416.4
282,2017-08-11,4,4+2,Match 4 + 2 Euro numbers,4 + 2,40,4420.1,176804.0
282,2017-08-11,5,4+1,Match 4 + 1 Euro number,4 + 1,631,252.1,159075.1
282,2017-08-11,6,4+0,Match 4 + 0 Euro numbers,4 + 0,947,130.6,123678.2
282,2017-08-11,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1842,57.5,105915.0
282,2017-08-11,8,2+2,Match 2 + 2 Euro numbers,2 + 2,26068,21.0,547428.0
282,2017-08-11,9,3+1,Match 3 + 1 Euro number,3 + 1,29748,17.8,529514.4
282,2017-08-11,10,3+0,Match 3 + 0 Euro numbers,3 + 0,48320,15.7,758624.0
282,2017-08-11,11,1+2,Match 1 + 2 Euro numbers,1 + 2,132459,10.4,1377573.6
282,2017-08-11,12,2+1,Match 2 + 1 Euro number,2 + 1,456062,7.4,3374858.8
283,2017-08-18,1,5+2,Match 5 + 2 Euro numbers,5 + 2,1,47357065.0,47357065.0
283,2017-08-18,2,5+1,Match 5 + 1 Euro number,5 + 1,4,415861.5,1663446.0
283,2017-08-18,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,195699.5,587098.5
283,2017-08-18,4,4+2,Match 4 + 2 Euro numbers,4 + 2,41,4773.1,195697.1
283,2017-08-18,5,4+1,Match 4 + 1 Euro number,4 + 1,610,288.7,176107.0
283,2017-08-18,6,4+0,Match 4 + 0 Euro numbers,4 + 0,951,144.0,136944.0
283,2017-08-18,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1957,59.9,117224.3
283,2017-08-18,8,2+2,Match 2 + 2 Euro numbers,2 + 2,32110,19.7,632567.0
283,2017-08-18,9,3+1,Match 3 + 1 Euro number,3 + 1,28438,19.7,560228.6
283,2017-08-18,10,3+0,Match 3 + 0 Euro numbers,3 + 0,48140,17.4,837636.0
283,2017-08-18,11,1+2,Match 1 + 2 Euro numbers,1 + 2,184642,8.3,1532528.6
283,2017-08-18,12,2+1,Match 2 + 1 Euro number,2 + 1,445853,8.3,3700579.9
284,2017-08-25,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
284,2017-08-25,2,5+1,Match 5 + 1 Euro number,5 + 1,3,407221.1,1221663.3
284,2017-08-25,3,5+0,Match 5 + 0 Euro numbers,5 + 0,6,71862.5,431175.0
284,2017-08-25,4,4+2,Match 4 + 2 Euro numbers,4 + 2,40,3593.1,143724.0
284,2017-08-25,5,4+1,Match 4 + 1 Euro number,4 + 1,519,249.2,129334.8
284,2017-08-25,6,4+0,Match 4 + 0 Euro numbers,4 + 0,887,113.4,100585.8
284,2017-08-25,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1388,62.1,86194.8
284,2017-08-25,8,2+2,Match 2 + 2 Euro numbers,2 + 2,18994,23.4,444459.6
284,2017-08-25,9,3+1,Match 3 + 1 Euro number,3 + 1,20895,20.6,430437.0
284,2017-08-25,10,3+0,Match 3 + 0 Euro numbers,3 + 0,37632,16.4,617164.8
284,2017-08-25,11,1+2,Match 1 + 2 Euro numbers,1 + 2,102942,10.8,1111773.6
284,2017-08-25,12,2+1,Match 2 + 1 Euro number,2 + 1,312290,8.7,2716923.0
285,2017-09-01,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
285,2017-09-01,2,5+1,Match 5 + 1 Euro number,5 + 1,2,642089.4,1284178.8
285,2017-09-01,3,5+0,Match 5 + 0 Euro numbers,5 + 0,13,34864.5,453238.5
285,2017-09-01,4,4+2,Match 4 + 2 Euro numbers,4 + 2,51,2962.3,151077.3
285,2017-09-01,5,4+1,Match 4 + 1 Euro number,4 + 1,856,158.8,135932.8
285,2017-09-01,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1632,64.8,105753.6
285,2017-09-01,7,3+2,Match 3 + 2 Euro numbers,3 + 2,2045,44.3,90593.5
285,2017-09-01,8,2+2,Match 2 + 2 Euro numbers,2 + 2,26324,17.7,465934.8
285,2017-09-01,9,3+1,Match 3 + 1 Euro number,3 + 1,33431,13.5,451318.5
285,2017-09-01,10,3+0,Match 3 + 0 Euro numbers,3 + 0,59509,10.9,648648.1
285,2017-09-01,11,1+2,Match 1 + 2 Euro numbers,1 + 2,123193,9.5,1170333.5
285,2017-09-01,12,2+1,Match 2 + 1 Euro number,2 + 1,423785,6.8,2881738.0
286,2017-09-08,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
286,2017-09-08,2,5+1,Match 5 + 1 Euro number,5 + 1,3,447913.7,1343741.1
286,2017-09-08,3,5+0,Match 5 + 0 Euro numbers,5 + 0,5,94852.3,474261.5
286,2017-09-08,4,4+2,Match 4 + 2 Euro numbers,4 + 2,23,6873.3,158085.9
286,2017-09-08,5,4+1,Match 4 + 1 Euro number,4 + 1,433,328.5,142240.5
286,2017-09-08,6,4+0,Match 4 + 0 Euro numbers,4 + 0,740,149.5,110630.0
286,2017-09-08,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1292,73.4,94832.8
286,2017-09-08,8,2+2,Match 2 + 2 Euro numbers,2 + 2,19972,24.5,489314.0
286,2017-09-08,9,3+1,Match 3 + 1 Euro number,3 + 1,22446,21.1,473610.6
286,2017-09-08,10,3+0,Match 3 + 0 Euro numbers,3 + 0,36136,18.8,679356.8
286,2017-09-08,11,1+2,Match 1 + 2 Euro numbers,1 + 2,115484,10.6,1224130.4
286,2017-09-08,12,2+1,Match 2 + 1 Euro number,2 + 1,346250,8.7,3012375.0
287,2017-09-15,1,5+2,Match 5 + 2 Euro numbers,5 + 2,2,15363349.6,30726699.2
287,2017-09-15,2,5+1,Match 5 + 1 Euro number,5 + 1,5,308244.3,1541221.5
287,2017-09-15,3,5+0,Match 5 + 0 Euro numbers,5 + 0,7,77708.6,543960.2
287,2017-09-15,4,4+2,Match 4 + 2 Euro numbers,4 + 2,136,1333.2,181315.2
287,2017-09-15,5,4+1,Match 4 + 1 Euro number,4 + 1,907,179.9,163169.3
287,2017-09-15,6,4+0,Match 4 + 0 Euro numbers,4 + 0,1503,84.4,126853.2
287,2017-09-15,7,3+2,Match 3 + 2 Euro numbers,3 + 2,3696,29.4,108662.4
287,2017-09-15,8,2+2,Match 2 + 2 Euro numbers,2 + 2,45737,13.9,635744.3
287,2017-09-15,9,3+1,Match 3 + 1 Euro number,3 + 1,34874,13.9,484748.6
287,2017-09-15,10,3+0,Match 3 + 0 Euro numbers,3 + 0,54237,13.9,753894.3
287,2017-09-15,11,1+2,Match 1 + 2 Euro numbers,1 + 2,229808,7.0,1608656.0
287,2017-09-15,12,2+1,Match 2 + 1 Euro number,2 + 1,461326,7.0,3229282.0
288,2017-09-22,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
288,2017-09-22,2,5+1,Match 5 + 1 Euro number,5 + 1,1,1281937.1,1281937.1
288,2017-09-22,3,5+0,Match 5 + 0 Euro numbers,5 + 0,3,150816.1,452448.3
288,2017-09-22,4,4+2,Match 4 + 2 Euro numbers,4 + 2,36,4189.3,150814.8
288,2017-09-22,5,4+1,Match 4 + 1 Euro number,4 + 1,512,265.1,135731.2
288,2017-09-22,6,4+0,Match 4 + 0 Euro numbers,4 + 0,917,115.1,105546.7
288,2017-09-22,7,3+2,Match 3 + 2 Euro numbers,3 + 2,1796,50.3,90338.8
288,2017-09-22,8,2+2,Match 2 + 2 Euro numbers,2 + 2,25119,18.6,467213.4
288,2017-09-22,9,3+1,Match 3 + 1 Euro number,3 + 1,24200,18.6,450120.0
288,2017-09-22,10,3+0,Match 3 + 0 Euro numbers,3 + 0,40257,16.1,648137.7
288,2017-09-22,11,1+2,Match 1 + 2 Euro numbers,1 + 2,135059,8.7,1175013.3
288,2017-09-22,12,2+1,Match 2 + 1 Euro number,2 + 1,360034,8.0,2880272.0
289,2017-09-29,1,5+2,Match 5 + 2 Euro numbers,5 + 2,0,0.0,0.0
